"","Sample","group","loc","site","year","season","season2","state","depth","water","TOM","Bio","hCOM","lCOM","NO3","NO2","NH4","P","pH","Salinity","mcrA_DW","mean_temp","sd_temp","mean_hum","sd_hum","mean_precip","sd_precip","Drought_Status","Drought_Prop","season3","Month","Mean_GW","SD_GW","aerobic_ammonia_oxidation","Nutrient_Date"
"158","X16S.18AugCW315","18AugCW3","CW","C",18,"August","18-Aug","W","15-20 cm",32.54642857,NA,NA,NA,NA,0.15,NA,4.51,0.71,NA,NA,4330000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-73.63866667,2.278769456,0.4,"April"
"159","X16S.18AugCW325","18AugCW3","CW","C",18,"August","18-Aug","W","25-30 cm",18.70786517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-73.63866667,2.278769456,1.12,"Original"
"160","X16S.18AugPD105","18AugPD1","PD","P",18,"August","18-Aug","D","05-10 cm",71.65384615,723.6720788,121.5518288,483.4089088,95.0616518,169.4,0.1,13.7,4.5,6.4,0.24,589000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-68.49962702,8.743766467,4.75,"Original"
"161","X16S.18AugPD115","18AugPD1","PD","P",18,"August","18-Aug","D","15-20 cm",79.68181818,NA,NA,NA,NA,67.81,NA,14.56,3.3,NA,NA,2240000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-68.49962702,8.743766467,2.88,"April"
"162","X16S.18AugPD125","18AugPD1","PD","P",18,"August","18-Aug","D","25-30 cm",80.79124579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7280000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-68.49962702,8.743766467,4.48,"Original"
"163","X16S.18AugPD205","18AugPD2","PD","P",18,"August","18-Aug","D","05-10 cm",62.83888889,1074.73437,69.2566131,368.5682902,613.2384655,119.6,0,6.1,1.2,6.4,0.24,882000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-68.49962702,8.743766467,3.58,"Original"
"164","X16S.18AugPD215","18AugPD2","PD","P",18,"August","18-Aug","D","15-20 cm",72.15813953,NA,NA,NA,NA,19.9,NA,13.75,2.03,NA,NA,10900000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-68.49962702,8.743766467,3.14,"April"
"165","X16S.18AugPD225","18AugPD2","PD","P",18,"August","18-Aug","D","25-30 cm",80.11262799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5050000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-68.49962702,8.743766467,2.61,"Original"
"166","X16S.18AugPD305","18AugPD3","PD","P",18,"August","18-Aug","D","05-10 cm",61.40082645,1781.282286,150.4183526,377.887484,863.8520682,209.1,0.3,1.6,0.2,6.4,0.24,455000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-68.49962702,8.743766467,4.21,"Original"
"167","X16S.18AugPD315","18AugPD3","PD","P",18,"August","18-Aug","D","15-20 cm",79.33460076,NA,NA,NA,NA,197.05,NA,17.64,6.05,NA,NA,6680000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-68.49962702,8.743766467,3.12,"April"
"168","X16S.18AugPD325","18AugPD3","PD","P",18,"August","18-Aug","D","25-30 cm",79.78212291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27200000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-68.49962702,8.743766467,2.97,"Original"
"169","X16S.18AugPW105","18AugPW1","PW","P",18,"August","18-Aug","W","05-10 cm",80.31027668,1795.628162,101.6370208,426.4043225,1119.781747,6.8,0.1,16.8,11.5,6.85,0.41,49700000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-20.9099496,5.635844392,4.22,"Original"
"170","X16S.18AugPW115","18AugPW1","PW","P",18,"August","18-Aug","W","15-20 cm",73.05448718,NA,NA,NA,NA,2.71,NA,13.18,3.72,NA,NA,50200000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-20.9099496,5.635844392,3.37,"April"
"171","X16S.18AugPW125","18AugPW1","PW","P",18,"August","18-Aug","W","25-30 cm",75.18611987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25e+08,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-20.9099496,5.635844392,3.85,"Original"
"172","X16S.18AugPW205","18AugPW2","PW","P",18,"August","18-Aug","W","05-10 cm",81.95185185,1100.33703,106.9042344,434.9531785,389.0190562,11.8,0.1,18.5,11.7,6.85,0.41,1.5e+08,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-20.9099496,5.635844392,6.29,"Original"
"173","X16S.18AugPW215","18AugPW2","PW","P",18,"August","18-Aug","W","15-20 cm",74.18567639,NA,NA,NA,NA,0.79,NA,20.48,3.31,NA,NA,1.2e+08,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-20.9099496,5.635844392,4.76,"April"
"174","X16S.18AugPW225","18AugPW2","PW","P",18,"August","18-Aug","W","25-30 cm",73.80788177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69e+08,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-20.9099496,5.635844392,3.46,"Original"
"175","X16S.18AugPW305","18AugPW3","PW","P",18,"August","18-Aug","W","05-10 cm",76.94144144,567.7431462,94.0177323,396.5340641,66.81892225,13,0.1,12,6.8,6.85,0.41,15500000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-20.9099496,5.635844392,4.74,"Original"
"176","X16S.18AugPW315","18AugPW3","PW","P",18,"August","18-Aug","W","15-20 cm",73.67158672,NA,NA,NA,NA,8.47,NA,20.78,6.62,NA,NA,17500000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-20.9099496,5.635844392,3.84,"April"
"177","X16S.18AugPW325","18AugPW3","PW","P",18,"August","18-Aug","W","25-30 cm",83.11764706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05e+08,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-20.9099496,5.635844392,3.35,"Original"
"178","X16S.18DecCD105","18DecCD1","CD","C",18,"December","18-Dec","D","05-10 cm",28.7,303.2736512,22.65847245,115.9708666,114.5144299,0.4,0,8.5,0.2,NA,NA,526000,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0.194,"Winter",12,-38.4228629,7.643273536,0.27,"Original"
"179","X16S.18DecCD115","18DecCD1","CD","C",18,"December","18-Dec","D","15-20 cm",23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461000,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0.194,"Winter",12,-38.4228629,7.643273536,1.39,"Original"
"180","X16S.18DecCD125","18DecCD1","CD","C",18,"December","18-Dec","D","25-30 cm",29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18700,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0.194,"Winter",12,-38.4228629,7.643273536,1.96,"Original"
"181","X16S.18DecCD205","18DecCD2","CD","C",18,"December","18-Dec","D","05-10 cm",26.7,387.9879854,34.47627833,189.3192431,111.7476169,0.3,0,6.2,0.1,NA,NA,15100,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0.194,"Winter",12,-38.4228629,7.643273536,0.49,"Original"
"182","X16S.18DecCD215","18DecCD2","CD","C",18,"December","18-Dec","D","15-20 cm",26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0.194,"Winter",12,-38.4228629,7.643273536,0.65,"Original"
"183","X16S.18DecCD225","18DecCD2","CD","C",18,"December","18-Dec","D","25-30 cm",40.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50000,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0.194,"Winter",12,-38.4228629,7.643273536,0.87,"Original"
"184","X16S.18DecCD305","18DecCD3","CD","C",18,"December","18-Dec","D","05-10 cm",26.9,412.2626545,30.62527237,180.0570274,133.3320779,1.4,0,12.3,0.4,NA,NA,779000,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0.194,"Winter",12,-38.4228629,7.643273536,0.36,"Original"
"185","X16S.18DecCD315","18DecCD3","CD","C",18,"December","18-Dec","D","15-20 cm",38.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287000,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0.194,"Winter",12,-38.4228629,7.643273536,0.6,"Original"
"186","X16S.18DecCD325","18DecCD3","CD","C",18,"December","18-Dec","D","25-30 cm",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35500,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0.194,"Winter",12,-38.4228629,7.643273536,2.12,"Original"
"187","X16S.18DecCW105","18DecCW1","CW","C",18,"December","18-Dec","W","05-10 cm",45.3,386.5818795,43.83611566,164.2174265,109.309359,0.4,0.1,10.4,0.4,NA,NA,1900000,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0,"Winter",12,-6.469885753,1.638344898,0.68,"Original"
"188","X16S.18DecCW115","18DecCW1","CW","C",18,"December","18-Dec","W","15-20 cm",43.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+06,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0,"Winter",12,-6.469885753,1.638344898,0.77,"Original"
"189","X16S.18DecCW125","18DecCW1","CW","C",18,"December","18-Dec","W","25-30 cm",63.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71900,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0,"Winter",12,-6.469885753,1.638344898,2.11,"Original"
"190","X16S.18DecCW205","18DecCW2","CW","C",18,"December","18-Dec","W","05-10 cm",56.2,661.2661147,70.1906428,243.6490105,244.0760782,0.6,0.1,19,0.3,NA,NA,30700000,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0,"Winter",12,-6.469885753,1.638344898,0.76,"Original"
"191","X16S.18DecCW215","18DecCW2","CW","C",18,"December","18-Dec","W","15-20 cm",43.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0,"Winter",12,-6.469885753,1.638344898,1.58,"Original"
"192","X16S.18DecCW225","18DecCW2","CW","C",18,"December","18-Dec","W","25-30 cm",60.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52400,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0,"Winter",12,-6.469885753,1.638344898,1.6,"Original"
"193","X16S.18DecCW305","18DecCW3","CW","C",18,"December","18-Dec","W","05-10 cm",64.3,968.7705392,96.14021287,272.9319391,408.1197149,0.7,0.1,39.4,1.7,NA,NA,4410000,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0,"Winter",12,-6.469885753,1.638344898,0.73,"Original"
"194","X16S.18DecCW315","18DecCW3","CW","C",18,"December","18-Dec","W","15-20 cm",49.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1870000,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0,"Winter",12,-6.469885753,1.638344898,1.01,"Original"
"195","X16S.18DecCW325","18DecCW3","CW","C",18,"December","18-Dec","W","25-30 cm",44.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39100,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0,"Winter",12,-6.469885753,1.638344898,1.32,"Original"
"196","X16S.18DecPW105","18DecPW1","PW","P",18,"December","18-Dec","W","05-10 cm",83.7,958.6739026,101.0820855,687.2932232,134.4633526,8.7,0.3,23.8,10.2,NA,NA,1.94e+08,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0,"Winter",12,3.96905578,1.187272695,3.32,"Original"
"197","X16S.18DecPW115","18DecPW1","PW","P",18,"December","18-Dec","W","15-20 cm",79.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79900000,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0,"Winter",12,3.96905578,1.187272695,3.58,"Original"
"198","X16S.18DecPW125","18DecPW1","PW","P",18,"December","18-Dec","W","25-30 cm",74.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05e+08,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0,"Winter",12,3.96905578,1.187272695,3.33,"Original"
"199","X16S.18DecPW205","18DecPW2","PW","P",18,"December","18-Dec","W","05-10 cm",84.1,843.8959524,87.25166003,580.7136959,109.9754027,19.5,0.3,28.9,15.6,NA,NA,57500000,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0,"Winter",12,3.96905578,1.187272695,7.69,"Original"
"200","X16S.18DecPW215","18DecPW2","PW","P",18,"December","18-Dec","W","15-20 cm",68.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45200000,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0,"Winter",12,3.96905578,1.187272695,4.2,"Original"
"201","X16S.18DecPW225","18DecPW2","PW","P",18,"December","18-Dec","W","25-30 cm",72.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87e+08,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0,"Winter",12,3.96905578,1.187272695,3.48,"Original"
"202","X16S.18DecPW305","18DecPW3","PW","P",18,"December","18-Dec","W","05-10 cm",76.6,612.7714106,55.71104231,432.1735304,64.49566758,10,0.2,12.3,5.1,NA,NA,2.5e+07,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0,"Winter",12,3.96905578,1.187272695,3.7,"Original"
"203","X16S.18DecPW315","18DecPW3","PW","P",18,"December","18-Dec","W","15-20 cm",71.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96300000,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0,"Winter",12,3.96905578,1.187272695,3.69,"Original"
"204","X16S.18DecPW325","18DecPW3","PW","P",18,"December","18-Dec","W","25-30 cm",77.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41e+08,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0,"Winter",12,3.96905578,1.187272695,2.72,"Original"
"205","X16S.18FebCD115","18FebCD1","CD","C",18,"February","18-Feb","D","15-20 cm",44.86215539,159.1495288,0.528814059,126.8213627,22.97403299,0.285078526,0.058757118,10.92646507,0.135141371,5.92,1.35,27000,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-13.9775744,3.111295454,1.61,"Original"
"206","X16S.18FebCD125","18FebCD1","CD","C",18,"February","18-Feb","D","25-30 cm",43.76417234,144.090176,21.5542522,57.84083578,30.12206745,0.05388563,0.05388563,8.751071966,0.075439883,4.52,0.69,34100,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-13.9775744,3.111295454,2.48,"Original"
"207","X16S.18FebCD205","18FebCD1","CD","C",18,"February","18-Feb","D","05-10 cm",46.10091743,212.7887359,31.43128911,89.39637046,43.19073842,0.172643724,0.068210263,35.91652477,0.170525657,5.59,0.76,450000,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-13.9775744,3.111295454,0.66,"Original"
"208","X16S.18FebCD215","18FebCD2","CD","C",18,"February","18-Feb","D","15-20 cm",18.57923497,106.0789382,13.30440357,40.73876156,16.5718469,0.208278817,0.043450044,6.01249136,0.091245093,5.92,1.35,108000,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-13.9775744,3.111295454,1.47,"Original"
"209","X16S.18FebCD225","18FebCD2","CD","C",18,"February","18-Feb","D","25-30 cm",48.34710744,206.394829,33.88226698,96.43728337,40.58799063,0.137371806,0.068009368,5.184033065,0.142819672,4.52,0.69,60600,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-13.9775744,3.111295454,1.83,"Original"
"210","X16S.18FebCD305","18FebCD2","CD","C",18,"February","18-Feb","D","05-10 cm",47.26688103,461.8074608,50.24097017,261.7494757,70.0982018,0.09058956,0.09058956,8.373054368,0.371417197,5.59,0.76,95900,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-13.9775744,3.111295454,0.53,"Original"
"211","X16S.18FebCD315","18FebCD3","CD","C",18,"February","18-Feb","D","15-20 cm",46.93251534,375.1763966,51.06648272,195.7605435,60.68201107,0.173151981,0.085395456,6.616693588,0.222028186,5.92,1.35,174000,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-13.9775744,3.111295454,0.84,"Original"
"212","X16S.18FebCD325","18FebCD3","CD","C",18,"February","18-Feb","D","25-30 cm",40,129.0274314,11.98254364,50.68578554,32.73067332,0.126452322,0.06234414,1.417552067,0.137157107,4.52,0.69,59800,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-13.9775744,3.111295454,2.74,"Original"
"213","X16S.18FebCW105","18FebCD3","CW","C",18,"February","18-Feb","W","05-10 cm",60.81730769,307.0858896,38.55828221,122.4846626,78.38650307,0.09202454,0.09202454,9.456217296,0.973689571,6.06,3.11,8660000,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-2.368246828,2.446401659,0.63,"Original"
"214","X16S.18FebCW115","18FebCW1","CW","C",18,"February","18-Feb","W","15-20 cm",56.07734807,460.5004277,49.04986164,221.6806038,68.52045283,0.091069182,0.091069182,25.45087744,0.496101192,5.91,5.815,3380000,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-2.368246828,2.446401659,0.87,"Original"
"215","X16S.18FebCW125","18FebCW1","CW","C",18,"February","18-Feb","W","25-30 cm",53.00925926,466.3659726,39.35556727,218.3475543,106.5650748,0.083345123,0.083345123,22.53387989,0.253205819,5.83,6.02,146000,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-2.368246828,2.446401659,1.69,"Original"
"216","X16S.18FebCW205","18FebCW1","CW","C",18,"February","18-Feb","W","05-10 cm",50.62972292,489.4097524,55.28646705,250.5655738,77.84932252,0.083012713,0.083012713,7.735644704,0.49807628,6.06,3.11,1670000,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-2.368246828,2.446401659,0.65,"Original"
"217","X16S.18FebCW215","18FebCW2","CW","C",18,"February","18-Feb","W","15-20 cm",52.02108963,574.5312764,76.21824055,270.9638329,100.9028499,0.085889385,0.085889385,16.64719314,0.334968603,5.91,5.815,228000,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-2.368246828,2.446401659,1.71,"Original"
"218","X16S.18FebCW225","18FebCW2","CW","C",18,"February","18-Feb","W","25-30 cm",18.82160393,249.1333089,19.97097996,150.472935,34.61325452,0.046661168,0.046661168,5.195861704,0.191310789,5.83,6.02,85600,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-2.368246828,2.446401659,1.69,"Original"
"219","X16S.18FebCW305","18FebCW2","CW","C",18,"February","18-Feb","W","05-10 cm",60.3286385,432.0951596,62.39790474,176.7596275,85.16694151,0.103307789,0.103307789,5.987930765,0.537200504,6.06,3.11,11100000,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-2.368246828,2.446401659,0.68,"Original"
"220","X16S.18FebCW315","18FebCW3","CW","C",18,"February","18-Feb","W","15-20 cm",47.85100287,446.2297659,80.27166746,227.8754897,61.72947922,0.083373149,0.083373149,6.513320436,0.483564262,5.91,5.815,1920000,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-2.368246828,2.446401659,1.02,"Original"
"221","X16S.18FebCW325","18FebCW3","CW","C",18,"February","18-Feb","W","25-30 cm",18.13880126,237.0018301,33.6489753,117.685252,35.55601863,0.057441064,0.057441064,3.214330189,0.178067298,5.83,6.02,91400,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-2.368246828,2.446401659,1.58,"Original"
"222","X16S.18FebPD105","18FebCW3","PD","P",18,"February","18-Feb","D","05-10 cm",78.73210634,988.4797099,88.75875978,403.6879889,247.2394679,17.69458081,0.149425522,40.08412923,4.183914602,6.46,0.14,1720000,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-6.465424107,5.313339423,1.95,"Original"
"223","X16S.18FebPD115","18FebPD1","PD","P",18,"February","18-Feb","D","15-20 cm",76.57841141,845.6724208,129.7423176,529.0099853,91.66901253,0.84187308,0.135685335,17.26385486,1.071914149,5.85,0.09,7250000,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-6.465424107,5.313339423,3.63,"Original"
"224","X16S.18FebPD125","18FebPD1","PD","P",18,"February","18-Feb","D","25-30 cm",81.61764706,744.490497,68.5245328,478.7308151,83.96850895,0.535351218,0.16222664,14.28819714,0.632683897,6.14,0.13,22200000,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-6.465424107,5.313339423,4.66,"Original"
"225","X16S.18FebPD205","18FebPD1","PD","P",18,"February","18-Feb","D","05-10 cm",72.00622084,522.4947249,80.65592233,264.3375081,73.62245955,6.428365517,0.104045307,4.089200194,1.238139159,6.46,0.14,1e+06,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-6.465424107,5.313339423,2.93,"Original"
"226","X16S.18FebPD215","18FebPD2","PD","P",18,"February","18-Feb","D","15-20 cm",74.73035439,808.6017574,156.614961,419.0392516,98.00002318,0.258281196,0.112851247,10.23975488,0.959235602,5.85,0.09,1.6e+07,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-6.465424107,5.313339423,3.72,"Original"
"227","X16S.18FebPD225","18FebPD2","PD","P",18,"February","18-Feb","D","25-30 cm",73.86138614,812.5785458,154.5413742,454.4134568,99.21556227,0.355638871,0.103027583,8.543200305,1.123000653,6.14,0.13,5130000,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-6.465424107,5.313339423,3.83,"Original"
"228","X16S.18FebPD305","18FebPD2","PD","P",18,"February","18-Feb","D","05-10 cm",69.81981982,548.4581693,96.67600053,298.7191652,61.98171972,13.31555893,0.087967243,8.286252123,1.161167613,6.46,0.14,1870000,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-6.465424107,5.313339423,3.4,"Original"
"229","X16S.18FebPD315","18FebPD3","PD","P",18,"February","18-Feb","D","15-20 cm",72.74509804,706.6542399,99.0647482,449.3109983,80.04538484,5.471731957,0.095382966,10.20922449,1.611972121,5.85,0.09,13800000,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-6.465424107,5.313339423,3,"Original"
"230","X16S.18FebPD325","18FebPD3","PD","P",18,"February","18-Feb","D","25-30 cm",79.45205479,709.9568932,96.92699029,432.1316505,95.79300971,1.787549881,0.141747573,15.32306611,1.063106796,6.14,0.13,38700000,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,-6.465424107,5.313339423,3.79,"Original"
"231","X16S.18FebPW105","18FebPD3","PW","P",18,"February","18-Feb","W","05-10 cm",86.88046647,1041.369562,98.89975186,520.3159636,193.770885,0.283705542,0.283705542,42.87871978,5.390405294,7.24,0.3,6.2e+08,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,10.55979539,1.439077823,3.31,"Original"
"232","X16S.18FebPW115","18FebPW1","PW","P",18,"February","18-Feb","W","15-20 cm",78.31325301,631.3065728,98.04131455,296.5399061,99.95070423,1.990225672,0.194835681,6.076797294,1.422300469,6.88,0.5,1.17e+08,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,10.55979539,1.439077823,3.32,"Original"
"233","X16S.18FebPW125","18FebPW1","PW","P",18,"February","18-Feb","W","25-30 cm",94.18604651,2379.877745,403.3068249,1174.091395,344.6635015,12.18781432,0.765578635,16.71776749,11.3305638,6.84,0.79,6.65e+08,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,10.55979539,1.439077823,4.26,"Original"
"234","X16S.18FebPW205","18FebPW1","PW","P",18,"February","18-Feb","W","05-10 cm",78.95981087,910.4041807,76.90141448,408.8983916,203.9968345,0.180944505,0.180944505,4.494654669,3.781740147,7.24,0.3,65400000,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,10.55979539,1.439077823,6.63,"Original"
"235","X16S.18FebPW215","18FebPW2","PW","P",18,"February","18-Feb","W","15-20 cm",76,572.9166667,72.73706897,299.2456897,115.6968391,2.983497972,0.179597701,2.339874184,1.346982759,6.88,0.5,1.09e+08,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,10.55979539,1.439077823,4.09,"Original"
"236","X16S.18FebPW225","18FebPW2","PW","P",18,"February","18-Feb","W","25-30 cm",83.18318318,683.4198902,96.38606513,313.1536074,117.011335,1.041617186,0.224676142,5.378100549,2.336631882,6.84,0.79,3.36e+08,-1.072619048,3.240993263,79.85714286,6.247586248,0.803571429,1.805851014,"Non-drought",0,"Winter",2,10.55979539,1.439077823,3.92,"Original"
